Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes
SENSORY_PERCEPTION	0.17631279852063825	1.7749109568112744	0.8355555555555556	0.7459536900901192	190	189	GPR143;TIMM9;DIAPH1;TIMM8B;OAT;OMP;CYP1B1;WDR1;TIMM13;UNC119;RABGGTA;ZNF354A;IQCB1;NPHP3;DHRS3;ABLIM1;GJA3;CRYZ;DNAJC19;OCLM;DFNA5;CRYBB3;TAS2R14;ARR3;GNAS;VSX1;PITPNM1;OPRL1;CNGA1;AIPL1;SFRP5;CRYGD;KIFC3;CRYBB2;USH2A;TYR;EYA3;KCNE1;OR52A1;PAX3;ROM1;GJA8;AOC2;TECTA;TAS1R2;RDH12;ALDH7A1;PNOC;ADORA2A;TAS1R3;COL18A1;SLC26A5;USH1C;CNGA3;PRR4;RDH5;FSCN2;CRYAA;COL4A3;SOD1;POU4F3;PDE6D;SLIT2;OTOF;OPN4;TBL1X;GNAT1;TULP1;CHM;PAX2;CHML;RP1;TULP2;EML2;RGR;GRM8;CABP4;USH1G;CRYBA1;PRPH2;RAX;POU6F2;OPRK1;POU3F4;TACSTD2;RP2;RHO;TAS2R5;TIMM10;ATP6V1B1;NR2E3;GUCY2F;RPE65;CNGB1;TAS2R43;IMPG1;SLC26A4;RS1;MYO9A;OPA3;EFEMP1;PCDH15;PITPNA;PROK2;UBR3;RRH;RDH10;COCH;KRT12;CRYBA4;CCKBR;RBP3;OPN1MW;RDH8;MYO7A;PDE6B;DFNB31;PDE6H;PDE6C;CLRN1;GJB2;TAS2R3;SIX3;OTOR;CYB5R4;CACNA1F;MYO6;OPN1LW;LUM;SCN10A;PDE6A;TAS2R4;RGS16;SIX6;SAG;CDS1;PDC;NRL;CDH23;OPRM1;NDP;TAS2R16;RPGR;OPA1;NDUFB9;EYA1;GJB6;CRYBB1;COL11A1;TRPC3;CNGB3;RTP3;GUCY2D;CRYGA;MYO3A;MYO1A;OR1D2;MYO15A;KCNQ4;KCNQ1;TGFBI;PDE6G;WFS1;ATP2B2;ATP6V0A4;PAX6;IMPG2;CRX;BEST1;GUCA1A;OPN1SW;RTP4;RABGGTB;VAX2;SORD;CRYM;GRK1;GPR98;ATXN7;ABCA4;RCVRN;NTSR2;ACCN3;RLBP1;GUCA1C;C5AR1;TAS1R1;TRPV2;EYA4	GPR143;TIMM9;DIAPH1;TIMM8B;OAT;OMP;CYP1B1;WDR1;TIMM13;UNC119;RABGGTA;ZNF354A;IQCB1;NPHP3;DHRS3;ABLIM1;GJA3;CRYZ;DNAJC19;OCLM;DFNA5;CRYBB3;TAS2R14;ARR3;GNAS;VSX1;PITPNM1;OPRL1;CNGA1;AIPL1;SFRP5;CRYGD;KIFC3;CRYBB2;USH2A;TYR;EYA3;KCNE1;OR52A1;PAX3;ROM1;GJA8
TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYLOTHER_THAN_METHYLGROUPS	0.2682268545649801	1.7735196645646152	0.5824742268041238	0.7466716903605344	30	30	PDSS2;SRM;RABGGTA;PGGT1B;GSTA4;TRIT1;GSTT1;GSTM2;MGST1;MGST2;GSTM4;CHM;GSTM1;MAT1A;GSTM3;GSTA3;GSTA2;HMBS;GSTZ1;LTC4S;MAT2A;AGPS;GGPS1;FNTB;FNTA;SMS;MGST3;PDSS1;GSTT2;GSTM5	PDSS2;SRM;RABGGTA;PGGT1B;GSTA4;TRIT1;GSTT1
CALMODULIN_BINDING	0.2536793739022803	1.7701690132857366	0.6873614190687362	0.7492939138684227	25	25	CAMKK2;MARCKS;IQCB1;NRGN;RIT1;DAPK1;ATPIF1;RGS1;TRPV6;STRN4;SPHK1;RIT2;MYO7A;RGS2;IQGAP1;MYO6;RGS16;CALD1;TTN;MYO9B;TRPV4;RGS4;MYO3A;CACNA1C;DAPK2	CAMKK2;MARCKS;IQCB1
BIOCARTA_IGF1_PATHWAY	0.27468859431451953	1.7690347699152524	0.6332622601279317	0.7497994434050412	21	21	GRB2;SHC1;HRAS;PTPN11;SOS1;CSNK2A1;ELK1;JUN;IGF1;PIK3CA;RAF1;FOS;PIK3CG;PIK3R1;MAPK3;MAPK8;SRF;MAP2K1;IRS1;RASA1;IGF1R	GRB2;SHC1;HRAS;PTPN11;SOS1;CSNK2A1
REACTOME_GAB1_SIGNALOSOME	0.24124100295440193	1.7683823475842866	0.7168539325842697	0.7498644908140687	38	34	GSK3A;GRB2;AKT1;AKT2;RICTOR;CREB1;BAD;CASP9;FOXO4;PTEN;EGF;TRIB3;AKT1S1;PAG1;PIK3CA;CHUK;MAPKAP1;FOXO1;THEM4;SRC;LOC729120;MDM2;PIK3R1;CSK;EGFR;CDKN1B;PDPK1;RPS6KB2;NR4A1;GAB1;FOXO3;TSC2;CDKN1A;AKT3	GSK3A;GRB2;AKT1;AKT2;RICTOR;CREB1;BAD;CASP9;FOXO4;PTEN;EGF;TRIB3;AKT1S1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.24024684252595707	1.7623983584009426	0.7292134831460674	0.7543076004769378	28	28	AP2S1;CAMK2B;CAMK2D;DLG1;GRIA2;GRIA1;AP2M1;AP2A1;GRIP2;CACNG3;MDM2;PICK1;MYO6;GRIA3;PRKCA;PRKCB;AP2A2;AP2B1;PRKCG;LOC651907;GRIA4;CACNG4;NSF;AKAP5;EPB41L1;CACNG8;CAMK2A;CACNG2	AP2S1;CAMK2B;CAMK2D
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.26461956221357835	1.7616643793896556	0.6666666666666666	0.7544310144551719	24	23	NADK;C9orf95;NMNAT2;NAMPT;NUDT12;NT5C;NMNAT3;QPRT;NT5C1B;NT5C2;NNMT;NADSYN1;NT5M;NT5E;BST1;CD38;NMNAT1;NT5C3;ENPP1;NT5C1A;AOX1;ENPP3;NNT	NADK;C9orf95;NMNAT2;NAMPT
MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.24011018917249857	1.7625451553875882	0.6867469879518072	0.7547316335826573	34	34	COX7A2L;COX5A;UQCRC1;COX7B;COX11;SURF1;ATP4A;SLC13A4;COX7A1;SLC8A1;COX4I1;ATP6V0E1;COX10;COX8A;ACCN4;UQCRH;COX5B;ATP4B;ATP6V1B2;KCNA1;ATP6V0C;CYB5A;COX15;ATP6V1C1;SLC9A2;TRAPPC10;SLC9A7;ABCC8;SLC9A6;SLC9A5;ABCB11;COX4I2;SLC9A3;NNT	COX7A2L;COX5A;UQCRC1;COX7B;COX11;SURF1;ATP4A;SLC13A4;COX7A1;SLC8A1
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.26924837232171944	1.7587487074437724	0.6489130434782608	0.7565681809586703	23	20	IRAK1;NFKBIA;HMGB1;APP;AGER;RELA;CHUK;S100B;NFKBIB;S100A12;NOD2;RIPK2;SAA1;TRAF6;NOD1;IRAK2;MAP3K7;IKBKB;NFKB2;IKBKG	IRAK1;NFKBIA;HMGB1;APP;AGER;RELA
ADENYL_RIBONUCLEOTIDE_BINDING	0.1829115620608598	1.757230746412162	0.7957110609480813	0.7574567629444583	163	158	MAP3K5;ABCB7;MAP4K5;MYH9;MKNK2;MAP4K1;NLK;MAP3K6;PEX1;MYH10;TOR1A;SRPK2;ICK;SIK1;GALK1;HSP90AA1;SIK2;SEPHS1;ATP7B;LATS2;CDC42BPG;ATP7A;DAPK3;DMC1;ABCA3;NVL;BRSK2;BTK;STK3;TLK1;TSSK4;MAP4K3;BMPR1A;TRNT1;IRAK3;CDC42BPA;MINK1;ME1;PC;TP53;MSH2;CFTR;DAPK1;ABL1;NLRC4;STK17B;BMPR1B;APRT;TLK2;RAD51;DYRK2;ABCG1;STK38;NEK11;VPS4A;STK17A;WNK1;MARK2;LATS1;TSSK6;OLA1;ACTA1;PXK;MAP4K2;SRPK1;N4BP2;MAST2;DMPK;TGFBR1;ZAK;RPS6KA5;SMARCA5;SPHK1;PIF1;TRIB1;TPX2;MKNK1;NLRP1;ABCC6;OXSR1;PEX6;TNK1;CDC42BPB;WNK3;ABCC5;NUAK2;ABCB6;NEK6;SARS2;ACVR1B;PGK2;MYO6;ABCG2;ABCA2;GCK;ABCD4;BCKDK;TSSK2;STK4;PRKCI;ABCB8;PRKACB;ERCC6;ACVRL1;CLP1;ABCF2;DYRK3;ABCC3;ERN1;TTN;ACVR1;MYO9B;CDKL5;ABCA7;PINK1;MAP4K4;MAST1;GABARAPL2;DGKE;GSG2;PIM1;DGKZ;HSPA4L;MOV10L1;DHX38;NME1;TSSK3;EPB42;ABCB1;ABCF1;TWF2;STK36;EIF2B2;STK38L;MYO3A;ABCC1;RPS6KA4;ABCC8;RFC2;DDX25;GCLC;ABCD2;SNRK;PGK1;EIF4A3;WNK2;ABCB11;RFC1;PPP2R4;WNK4;SMC4;DAPK2;ABCA4;PDS5B;ERN2;MARK1;STK11;MSH6	MAP3K5;ABCB7;MAP4K5;MYH9;MKNK2;MAP4K1;NLK;MAP3K6;PEX1;MYH10;TOR1A;SRPK2;ICK;SIK1;GALK1;HSP90AA1;SIK2;SEPHS1;ATP7B;LATS2;CDC42BPG;ATP7A;DAPK3;DMC1;ABCA3;NVL;BRSK2;BTK;STK3;TLK1;TSSK4;MAP4K3;BMPR1A
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.28896270541298996	1.754908379607669	0.6140904311251314	0.7590344914347233	19	19	DTYMK;RRM2B;TXN;AK1;GSR;CTPS2;RRM2;AK2;NME2;NME4;AK5;RRM1;GUK1;NME1;GLRX;CTPS;TXNRD1;CMPK1;NME1-NME2	DTYMK;RRM2B;TXN;AK1
ATP_BINDING	0.18592682510914096	1.7538037453261992	0.7694877505567929	0.7594305568497558	156	151	MAP3K5;ABCB7;MAP4K5;MYH9;MKNK2;MAP4K1;NLK;MAP3K6;PEX1;TOR1A;SRPK2;ICK;SIK1;GALK1;HSP90AA1;SIK2;SEPHS1;ATP7B;LATS2;CDC42BPG;ATP7A;DAPK3;DMC1;ABCA3;NVL;BRSK2;BTK;STK3;TLK1;TSSK4;MAP4K3;BMPR1A;TRNT1;IRAK3;CDC42BPA;MINK1;PC;TP53;MSH2;CFTR;DAPK1;ABL1;NLRC4;STK17B;BMPR1B;TLK2;RAD51;DYRK2;STK38;NEK11;VPS4A;STK17A;WNK1;MARK2;LATS1;TSSK6;OLA1;ACTA1;PXK;MAP4K2;SRPK1;N4BP2;MAST2;DMPK;TGFBR1;ZAK;RPS6KA5;SMARCA5;SPHK1;PIF1;TRIB1;TPX2;MKNK1;NLRP1;ABCC6;OXSR1;PEX6;TNK1;CDC42BPB;WNK3;ABCC5;NUAK2;ABCB6;NEK6;SARS2;ACVR1B;PGK2;ABCG2;ABCA2;GCK;ABCD4;BCKDK;TSSK2;STK4;PRKCI;ABCB8;PRKACB;ERCC6;ACVRL1;CLP1;ABCF2;DYRK3;ABCC3;ERN1;TTN;ACVR1;MYO9B;CDKL5;ABCA7;PINK1;MAP4K4;MAST1;GABARAPL2;DGKE;GSG2;PIM1;DGKZ;HSPA4L;MOV10L1;DHX38;NME1;TSSK3;EPB42;ABCB1;ABCF1;TWF2;STK36;EIF2B2;STK38L;ABCC1;RPS6KA4;ABCC8;RFC2;DDX25;ABCD2;SNRK;PGK1;EIF4A3;WNK2;ABCB11;RFC1;PPP2R4;WNK4;SMC4;DAPK2;ABCA4;PDS5B;ERN2;MARK1;STK11;MSH6	MAP3K5;ABCB7;MAP4K5;MYH9;MKNK2;MAP4K1;NLK;MAP3K6;PEX1;TOR1A;SRPK2;ICK;SIK1;GALK1;HSP90AA1;SIK2;SEPHS1;ATP7B;LATS2;CDC42BPG;ATP7A;DAPK3;DMC1;ABCA3;NVL;BRSK2;BTK;STK3;TLK1;TSSK4;MAP4K3;BMPR1A
ANGIOGENESIS	0.22715150053312322	1.7509797474903077	0.6803455723542117	0.7614546225911344	48	48	NCL;RNH1;MYH9;ROBO4;IL17F;NOTCH4;ERAP1;ANGPTL4;THY1;TNNI3;FOXO4;EGF;VEGFA;COL4A3;SCG2;IL8;SHH;ATPIF1;BTG1;RUNX1;C1GALT1;SPHK1;PROK2;SPINK5;TGFB2;CANX;NF1;CHRNA7;PF4;ACVRL1;NPPB;IL18;EMCN;PML;TNFSF12;SERPINF1;CDH13;EPGN;ANGPTL3;AMOT;RHOB;HTATIP2;ANG;AGGF1;NPR1;STAB1;COL4A2;PLG	NCL;RNH1;MYH9;ROBO4;IL17F;NOTCH4
BONE_REMODELING	0.2566011273376878	1.7498259075746974	0.6602768903088392	0.7619714637772372	29	29	SPARC;TPP1;MGP;ANKH;RUNX2;TWIST2;DSPP;CDK6;BMP4;ATP6V1B1;SRGN;ACHE;OSTF1;IL7;KL;CASR;NF1;AHSG;DMP1;ACVR1;GLI1;COL13A1;ZNF675;CALCA;GLI2;MC4R;ATP6V0A4;CARTPT;STATH	SPARC;TPP1;MGP;ANKH;RUNX2;TWIST2;DSPP;CDK6
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.2292666251942597	1.7469969667790033	0.6923076923076923	0.7640165896737896	48	46	HLA-DOA;CXCR4;HLA-DMB;PIGR;ICOSLG;CCL28;CD28;HLA-DPA1;CXCL12;TNFSF13B;TNFSF13;ITGB7;HLA-DRA;CCL25;HLA-DQA2;TGFB1;TNFRSF17;HLA-DOB;IL10;HLA-DRB4;IL15;LTBR;ITGA4;CCR10;CCL27;ICOS;HLA-DRB5;MAP3K14;CD86;TNFRSF13B;MADCAM1;HLA-DMA;IL6;IL2;CD40;HLA-DPB1;CD40LG;HLA-DQA1;TNFRSF13C;CD80;IL5;AICDA;IL15RA;HLA-DRB1;CCR9;IL4	HLA-DOA;CXCR4;HLA-DMB;PIGR;ICOSLG;CCL28;CD28;HLA-DPA1;CXCL12;TNFSF13B;TNFSF13;ITGB7;HLA-DRA
UDP_GLYCOSYLTRANSFERASE_ACTIVITY	0.23609311673999323	1.7445323115943603	0.6919739696312365	0.7656212367992618	42	40	EXTL2;GYG2;CSGALNACT1;GALNT3;POMGNT1;GCNT4;GALNT1;A4GNT;PIGA;UGT1A8;GALNT4;MGAT4A;B4GALT1;GALNT2;B3GALNT1;EXT1;GALNT5;MGAT4B;B4GALNT1;B3GALT5;XYLT1;GCNT1;GYS2;GALNT8;B3GNT5;LARGE;B4GALT7;B3GALT2;B3GNT8;GALNT6;UGT8;GALNT7;B3GALT4;UGCG;GCNT2;GCNT3;OGT;MGAT2;B4GALNT2;B3GAT2	EXTL2;GYG2;CSGALNACT1;GALNT3;POMGNT1;GCNT4;GALNT1;A4GNT;PIGA
BIOCARTA_FCER1_PATHWAY	0.2460206179600004	1.739868203466223	0.6648590021691974	0.7692689603753481	41	38	PPP3CA;GRB2;SHC1;CALM2;HRAS;PPP3CB;SOS1;FCER1G;BTK;ELK1;JUN;NFATC2;PIK3CA;NFATC3;NFATC4;RAF1;FOS;PIK3CG;NFATC1;PLCG1;PIK3R1;PRKCB;MAPK3;PAK2;MAPK8;PPP3CC;SYK;MAPK1;CALM3;MAP2K7;MAP2K1;LYN;MAP2K4;FCER1A;VAV1;CALM1;PLA2G4A;MAP3K1	PPP3CA;GRB2;SHC1;CALM2;HRAS;PPP3CB;SOS1;FCER1G
DI___TRI_VALENT_INORGANIC_CATION_TRANSPORT	0.2369230289995526	1.7366925951001808	0.6800422386483632	0.7716441323437526	32	32	SLC40A1;CACNA1D;NMUR2;CACNB4;SLC39A1;SLC8A1;STIM1;NMUR1;TRPC1;ATP2A3;SLC11A2;RYR1;ATP2C1;ORAI1;CCL8;TRPC5;TRPV5;CACNA2D1;ATP2A1;TRPC4;CACNB3;NPY;HFE;CHRNA7;PLN;RYR3;TRPC3;SLC30A5;STIM2;TRPM2;CSN2;SLN	SLC40A1;CACNA1D;NMUR2;CACNB4;SLC39A1;SLC8A1;STIM1;NMUR1;TRPC1;ATP2A3;SLC11A2
POSITIVE_REGULATION_OF_PHOSPHATE_METABOLIC_PROCESS	0.25110717179668224	1.734105358292264	0.6723585912486659	0.7734030270049309	28	28	TNK2;HCLS1;GLMN;IL12A;CCND3;TDGF1;AKTIP;EGF;CCND1;BCL10;BMP4;IL31RA;IL20;CARD14;TGFB1;CLCF1;IL3;EGFR;IL29;EREG;LYN;CD81;CD80;IL5;ITLN1;CCND2;ANG;PPP2R4	TNK2;HCLS1;GLMN;IL12A;CCND3;TDGF1;AKTIP
BIOCARTA_ETS_PATHWAY	0.30188588722199106	1.7317603272596216	0.6613076098606645	0.7749754472400073	18	18	SIN3A;HDAC2;HRAS;NCOR2;ETS1;CSF1R;JUN;RBL2;E2F1;HDAC5;FOS;E2F4;CSF1;ETV3;RBL1;SIN3B;DDX20;ETS2	SIN3A;HDAC2;HRAS;NCOR2;ETS1;CSF1R;JUN
BIOCARTA_TNFR1_PATHWAY	0.23044838185542532	1.7309735303745186	0.7251396648044692	0.7751463898594567	29	29	ARHGDIB;TNFRSF1A;PRKDC;PARP1;LMNB2;DFFA;CASP8;PAK1;RIPK1;JUN;CASP3;TRAF2;BAG4;TRADD;SPTAN1;MADD;PAK2;MAPK8;CASP2;DFFB;MAP2K4;MAP3K7;FADD;LMNA;LMNB1;CRADD;RB1;TNF;MAP3K1	ARHGDIB;TNFRSF1A;PRKDC;PARP1;LMNB2;DFFA;CASP8;PAK1
CYTOKINE_ACTIVITY	0.1954360159506385	1.729448184709101	0.7486687965921193	0.7759478614876596	113	110	CXCL14;CCL3;YARS;GLMN;IL17F;C5;CDK5;CXCL11;IL27;CCL19;CCL5;CCL22;ERAP1;IL12A;NAMPT;ERBB2IP;CCL28;IL1RN;IFNA8;IL25;CCL11;CXCL12;INHBA;CXCL2;IL17A;CCL20;CXCL13;IL17B;CSF2;CCL21;VEGFA;MIF;CTF1;FGF10;BMP4;CCL25;CCL4;SCG2;ERBB2;CCL8;IL20;IFNG;IL17C;IL12B;IL8;CXCL6;CCL16;TYMP;CXCL16;GH1;SPRED1;IFNA7;TGFB2;OSM;CSF1;IFNA2;GDF15;PRL;CXCL3;CKLF;CXCL10;IL7;XCL1;INHA;CCL15;CCL27;CCL18;CCL23;IFNK;CCL1;PIK3R1;IL3;PF4;INHBB;IL19;IFNA16;CSF3;IL29;IL2;XCL2;CD40LG;IL21;MUC4;SDCBP;CNTF;CCL17;BRE;IFNA14;CXCL1;IL5;TRIP6;CCL26;IFNA4;SPRED2;IFNA21;CCL13;CCL24;IFNA17;SIVA1;FIGF;CCL2;TNFRSF11B;CXCL5;CCL7;CXCL9;SECTM1;CX3CL1;TNF;IFNA5;IL4	CXCL14;CCL3;YARS;GLMN;IL17F;C5;CDK5;CXCL11;IL27;CCL19;CCL5;CCL22;ERAP1;IL12A;NAMPT;ERBB2IP;CCL28
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.2385988801517408	1.728117635493009	0.7450331125827815	0.7765588728185754	26	26	ST3GAL1;B4GALT4;CHST1;B4GALT5;OMD;B4GALT3;ACAN;B4GALT1;B4GALT6;ST3GAL2;CHST6;B4GALT2;OGN;B3GNT3;PRELP;ST3GAL6;B3GNT7;LUM;KERA;B3GNT1;FMOD;B3GNT2;CHST2;CHST5;B3GNT4;ST3GAL3	ST3GAL1;B4GALT4;CHST1;B4GALT5
POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	0.2583609478121334	1.7260483296475255	0.6468716861081655	0.7778831303507185	24	24	CD24;NCK2;ICOSLG;SART1;IL12A;CD28;THY1;TNFSF13;LCK;IL12B;TGFB1;NCK1;PTPRC;IL7;CD276;IL18;EBI3;IL21;ZAP70;CD47;SIRPG;SOCS5;CD3E;IL4	CD24;NCK2;ICOSLG;SART1;IL12A;CD28
REGULATION_OF_BINDING	0.21438921668378647	1.717014420922395	0.6913978494623656	0.7854968614609918	58	58	UBE2N;EDF1;PYCARD;SIGIRR;UBE2V1;EGLN1;BCL2;PRMT8;SUMO1;AKTIP;RSF1;BAK1;SMAD2;NLRC3;TSSK4;FOXP3;RELA;ID3;EDA2R;NARFL;CDKN2A;BCL10;PEX14;FLNA;ADRB2;CARD11;ID1;TGFB1;DPH3;PYDC1;CREBZF;PRKCQ;ADRB3;EP300;NLRP3;APEX1;NOD2;PRDX3;LDLRAP1;JMY;EDA;ERC1;COMMD7;CEBPG;NME1;BAX;STK36;ABRA;MDFI;IKBKB;CAMK2A;GTPBP4;ID2;BCL3;NFAM1;TNF;NPM1;MAP3K13	UBE2N;EDF1;PYCARD;SIGIRR;UBE2V1;EGLN1;BCL2;PRMT8;SUMO1;AKTIP;RSF1;BAK1;SMAD2;NLRC3;TSSK4;FOXP3;RELA;ID3;EDA2R;NARFL
BIOCARTA_GCR_PATHWAY	0.2954636269696231	1.7139614505963574	0.6796116504854369	0.7876767359216064	22	19	AKT1;CALM2;HSP90AA1;GNAS;RELA;NR3C1;NFKB1;PIK3CA;CORIN;GNB1;ADRB2;PIK3CG;NOS3;NPPA;PIK3R1;CALM3;ANXA1;GNGT1;CALM1	AKT1;CALM2;HSP90AA1;GNAS;RELA;NR3C1
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.25414103040462854	1.7131396780247492	0.656554712892741	0.7878383154410835	43	41	ADCY6;PLCB2;PRKACA;PRKAR2A;ADCY3;ADCY4;CALM2;CREB1;ADCY9;PLCB4;GNAT1;PRKACG;CAMK4;GNAT2;PRKAR1A;ADRBK1;ADCY5;PRKCD;GNAO1;PLCB3;PRKCA;GNAI3;PRKACB;PLCB1;MAPK1;ADCY1;ITPR3;PRKCG;ADCY8;CALM3;PDE1B;ADCY7;PDE1A;GNAI2;ITPR2;ADCY2;PRKAR2B;GNAI1;GNAZ;CALM1;PLA2G4A	ADCY6;PLCB2;PRKACA;PRKAR2A;ADCY3;ADCY4;CALM2
REACTOME_TCR_SIGNALING	0.21309643540561413	1.7111780394067926	0.750271444082519	0.7889747304448508	54	51	LCP2;FYB;NFKBIA;UBE2N;PIK3CB;ENAH;HLA-DPA1;WAS;TMEM189-UBE2V1;PAK1;RELA;PTEN;LCK;BCL10;HLA-DQA2;PAG1;PIK3CA;CHUK;CARD11;LOC646626;CD4;NCK1;PRKCQ;PTPRC;CD3G;CD247;PLCG1;RIPK2;ITK;HLA-DRB5;PIK3R1;PAK2;CSK;TRAF6;PDPK1;CD3D;HLA-DPB1;GRAP2;HLA-DQA1;ZAP70;MALT1;MAP3K7;IKBKB;EVL;HLA-DRB1;LAT;PIK3R2;TRAT1;VASP;IKBKG;CD3E	LCP2;FYB;NFKBIA;UBE2N;PIK3CB
REACTOME_ARMS_MEDIATED_ACTIVATION	0.294296542030379	1.707987663551614	0.6032225579053374	0.7912255194603753	17	16	KRAS;NRAS;HRAS;CRK;BRAF;KIDINS220;RAP1A;RAF1;MAP2K2;MAPK3;RAPGEF1;NTRK1;MAPK1;NGF;MAP2K1;YWHAB	KRAS;NRAS;HRAS;CRK;BRAF
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	0.24294088766511496	1.706848150240603	0.7424593967517401	0.7916179702373817	30	28	BCR;GRB2;STAT1;STAT3;MYO18A;FGF17;FGF8;FGF1;PIK3CA;FGFR1;STAT5A;GAB2;FGF5;FGF20;FGF2;FGFR1OP;CUX1;PLCG1;PIK3R1;TRIM24;FGF6;CPSF6;STAT5B;FGF9;ZMYM2;FGF23;FGF4;FGFR1OP2	BCR;GRB2;STAT1;STAT3
ORGANELLE_OUTER_MEMBRANE	0.25643314822667806	1.7044752717704432	0.6983783783783784	0.7931344981658315	24	24	BNIP3;VDAC3;TOMM34;BCL2;MCL1;RHOT1;AIFM2;RAE1;VDAC2;RAB11FIP5;MFN2;VDAC1;RETSAT;GUCY2F;RAF1;FIS1;PSEN1;MTX2;OPA1;DHCR7;MSTO1;RHOT2;GUCY2D;TOMM22	BNIP3;VDAC3;TOMM34;BCL2;MCL1;RHOT1;AIFM2;RAE1;VDAC2;RAB11FIP5;MFN2
AROMATIC_COMPOUND_METABOLIC_PROCESS	0.2568844979077789	1.7015603673152546	0.6333676622039135	0.7945234066536289	27	27	ALDH6A1;HGD;QDPR;ALDH1L1;ALDH5A1;PRPS1;MAT2B;TYR;ASMTL;FAH;FTCD;MOCS2;SULT1B1;TGFB2;GMPS;GSTZ1;PTS;HPRT1;DCT;PAICS;MOCOS;IDO1;HPD;CDA;SNCAIP;SPR;MTHFD2	ALDH6A1;HGD;QDPR;ALDH1L1;ALDH5A1;PRPS1;MAT2B;TYR
REACTOME_ZINC_TRANSPORTERS	0.29211730045089584	1.702051018574532	0.6501614639397201	0.7946744086604322	15	15	SLC39A6;SLC39A4;SLC39A10;SLC39A1;SLC30A1;SLC39A5;SLC30A2;SLC30A3;SLC30A7;SLC39A8;SLC39A3;SLC30A8;SLC39A7;SLC30A5;SLC39A2	SLC39A6;SLC39A4;SLC39A10;SLC39A1;SLC30A1
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.27798204900826456	1.69868442287308	0.6401673640167364	0.796434356462889	25	25	ATP6V1H;ATP6V0D1;TFRC;ATP6V1E1;ATP6V0D2;ATP6V1E2;ATP6V1D;ATP6V1G3;ATP6V1G2;ATP6V0E1;ATP6V1C2;ATP6V0B;ATP6V1B1;ATP6V1F;ATP6V1B2;TF;ATP6V1A;ATP6V1G1;MCOLN1;ATP6V0A2;ATP6V0C;STEAP3;ATP6V1C1;ATP6V0A4;TCIRG1	ATP6V1H;ATP6V0D1;TFRC;ATP6V1E1;ATP6V0D2;ATP6V1E2;ATP6V1D;ATP6V1G3;ATP6V1G2;ATP6V0E1;ATP6V1C2
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.29190031821786566	1.6969243264004839	0.6684322033898306	0.7968198975779782	15	15	A2M;PLTP;SCARB1;AMN;LCAT;APOE;APOA1;ABCG1;CUBN;CETP;BMP1;ALB;APOC3;ABCA1;APOC2	A2M;PLTP;SCARB1
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.24028867090779935	1.6974569332121963	0.6854663774403471	0.7969307498417043	44	42	BCR;GRB2;KRAS;STAT1;NRAS;STAT3;HRAS;SOS1;FGFR2;MYO18A;FGF17;FRS2;FGF10;FGF8;FGF1;FGF3;PIK3CA;FGFR1;STAT5A;GAB2;FGF7;FGF5;FGF20;FGFR3;FGF2;FGFR1OP;CUX1;PLCG1;PIK3R1;TRIM24;FGF6;CPSF6;FGF22;STAT5B;GAB1;FGF9;ZMYM2;FGF23;FGF18;FGFR4;FGF4;FGFR1OP2	BCR;GRB2;KRAS;STAT1;NRAS;STAT3;HRAS;SOS1;FGFR2;MYO18A;FGF17
LIGAND_DEPENDENT_NUCLEAR_RECEPTOR_ACTIVITY	0.23681819259333392	1.6935883243048533	0.7513631406761178	0.798551273111019	25	25	NR2F6;NR1D1;PGRMC2;RARB;PTGER3;RARA;NR3C1;AHR;THRB;NR1I3;RXRB;NR4A3;RARG;PGR;ESR2;NR3C2;PPARD;VDR;NR2E1;RXRA;AR;RXRG;THRA;BRD8;NR2C1	NR2F6;NR1D1;PGRMC2;RARB;PTGER3;RARA;NR3C1;AHR;THRB;NR1I3;RXRB
